"CICLO"	"CCAA"	"NVIVI"	"NIVEL"	"NPERS"	"FACB2021"
202	16	00206	1	01	238.67
202	16	00206	1	02	238.67
202	16	00206	1	04	238.67
202	16	00207	1	01	212.31
202	16	00208	1	01	203.39
202	16	00208	1	02	203.39
202	16	00208	1	03	203.39
202	16	00208	1	04	203.39
202	16	00209	1	01	272.1
202	16	00209	1	02	272.1
202	16	00209	2	03	272.1
202	16	00210	1	01	220.41
202	16	00210	1	02	220.41
202	16	00210	1	03	220.41
202	16	00210	1	04	220.41
202	16	00211	1	01	257.66
202	16	00211	1	02	257.66
202	16	00211	1	03	257.66
202	16	00211	1	04	257.66
202	16	00212	1	01	212.76
202	16	00212	1	02	212.76
202	16	00212	2	03	212.76
202	16	00213	1	01	319.56
202	16	00214	1	01	210.8
202	16	00214	1	02	210.8
202	16	00214	1	03	210.8
202	16	00214	2	04	210.8
202	16	00215	1	01	227.68
202	16	00215	1	02	227.68
202	16	00216	1	01	221.11
202	16	00217	1	01	305.92
202	16	00217	1	02	305.92
202	16	00217	1	03	305.92
202	16	00218	1	01	212.76
202	16	00218	1	02	212.76
202	16	00218	2	03	212.76
202	16	00219	1	01	409.79
202	16	00219	1	02	409.79
202	16	00219	1	03	409.79
202	16	00219	1	04	409.79
202	16	00219	1	05	409.79
202	16	00219	2	06	409.79
202	16	00219	2	07	409.79
202	16	00220	1	01	420.93
202	16	00220	1	02	420.93
202	16	00220	1	03	420.93
202	16	00220	1	04	420.93
202	16	00220	1	05	420.93
202	16	00221	1	01	293.56
202	16	00221	1	02	293.56
202	16	00222	1	01	380.65
202	16	00222	1	02	380.65
202	16	00222	1	03	380.65
202	16	00223	1	01	282.22
202	16	00223	1	02	282.22
202	16	00223	1	03	282.22
202	16	00223	2	04	282.22
202	16	00224	1	01	282.35
202	16	00224	1	02	282.35
202	16	00225	1	01	307.59
202	16	00225	1	02	307.59
202	16	00225	1	03	307.59
202	16	00225	1	04	307.59
